dataElement,period,orgUnit,value
DeMalSev001,202412,OuChandrHC1,0
DeMalDth001,202412,OuChandrHC1,0
DeMalTrt001,202412,OuChandrHC1,7
DeMalLln001,202412,OuChandrHC1,34
DeMalStk001,202412,OuChandrHC1,0
DeMalExp001,202412,OuChandrHC1,1
DeMalRec001,202412,OuChandrHC1,1
DeMalInd001,202412,OuChandrHC1,6
DeMalImp001,202412,OuChandrHC1,1
DePopEst001,202412,OuChandrHC1,27300
DeMalSus001,202501,OuChandrHC1,33
DeMalRdt001,202501,OuChandrHC1,24
DeMalMic001,202501,OuChandrHC1,6
DeMalPos001,202501,OuChandrHC1,5
DeMalPf0001,202501,OuChandrHC1,4
DeMalPv0001,202501,OuChandrHC1,1
DeMalMix001,202501,OuChandrHC1,0
DeMalSev001,202501,OuChandrHC1,0
DeMalDth001,202501,OuChandrHC1,0
DeMalTrt001,202501,OuChandrHC1,4
DeMalLln001,202501,OuChandrHC1,8
DeMalStk001,202501,OuChandrHC1,3
DeMalExp001,202501,OuChandrHC1,1
DeMalRec001,202501,OuChandrHC1,1
DeMalInd001,202501,OuChandrHC1,5
DeMalImp001,202501,OuChandrHC1,0
DePopEst001,202501,OuChandrHC1,27628
DeMalSus001,202502,OuChandrHC1,26
DeMalRdt001,202502,OuChandrHC1,16
DeMalMic001,202502,OuChandrHC1,5
DeMalPos001,202502,OuChandrHC1,3
DeMalPf0001,202502,OuChandrHC1,2
DeMalPv0001,202502,OuChandrHC1,1
DeMalMix001,202502,OuChandrHC1,0
DeMalSev001,202502,OuChandrHC1,0
DeMalDth001,202502,OuChandrHC1,0
DeMalTrt001,202502,OuChandrHC1,2
DeMalLln001,202502,OuChandrHC1,4
DeMalStk001,202502,OuChandrHC1,1
DeMalExp001,202502,OuChandrHC1,1
DeMalRec001,202502,OuChandrHC1,1
DeMalInd001,202502,OuChandrHC1,3
DeMalImp001,202502,OuChandrHC1,0
DePopEst001,202502,OuChandrHC1,27628
DeMalSus001,202503,OuChandrHC1,103
DeMalRdt001,202503,OuChandrHC1,66
DeMalMic001,202503,OuChandrHC1,13
DeMalPos001,202503,OuChandrHC1,10
DeMalPf0001,202503,OuChandrHC1,9
DeMalPv0001,202503,OuChandrHC1,1
DeMalMix001,202503,OuChandrHC1,0
DeMalSev001,202503,OuChandrHC1,0
DeMalDth001,202503,OuChandrHC1,0
DeMalTrt001,202503,OuChandrHC1,10
DeMalLln001,202503,OuChandrHC1,2
DeMalStk001,202503,OuChandrHC1,0
DeMalExp001,202503,OuChandrHC1,1
DeMalRec001,202503,OuChandrHC1,1
DeMalInd001,202503,OuChandrHC1,9
DeMalImp001,202503,OuChandrHC1,1
DePopEst001,202503,OuChandrHC1,27628
DeMalSus001,202504,OuChandrHC1,82
DeMalRdt001,202504,OuChandrHC1,55
DeMalMic001,202504,OuChandrHC1,20
DeMalPos001,202504,OuChandrHC1,11
DeMalPf0001,202504,OuChandrHC1,8
DeMalPv0001,202504,OuChandrHC1,3
DeMalMix001,202504,OuChandrHC1,0
DeMalSev001,202504,OuChandrHC1,1
DeMalDth001,202504,OuChandrHC1,0
DeMalTrt001,202504,OuChandrHC1,11
DeMalLln001,202504,OuChandrHC1,89
DeMalStk001,202504,OuChandrHC1,1
DeMalExp001,202504,OuChandrHC1,1
DeMalRec001,202504,OuChandrHC1,1
DeMalInd001,202504,OuChandrHC1,9
DeMalImp001,202504,OuChandrHC1,2
DePopEst001,202504,OuChandrHC1,27628
DeMalSus001,202505,OuChandrHC1,97
DeMalRdt001,202505,OuChandrHC1,63
DeMalMic001,202505,OuChandrHC1,24
DeMalPos001,202505,OuChandrHC1,16
DeMalPf0001,202505,OuChandrHC1,12
DeMalPv0001,202505,OuChandrHC1,4
DeMalMix001,202505,OuChandrHC1,0
DeMalSev001,202505,OuChandrHC1,0
DeMalDth001,202505,OuChandrHC1,0
DeMalTrt001,202505,OuChandrHC1,15
DeMalLln001,202505,OuChandrHC1,139
DeMalStk001,202505,OuChandrHC1,0
DeMalExp001,202505,OuChandrHC1,1
DeMalRec001,202505,OuChandrHC1,1
DeMalInd001,202505,OuChandrHC1,13
DeMalImp001,202505,OuChandrHC1,3
DePopEst001,202505,OuChandrHC1,27628
DeMalSus001,202506,OuChandrHC1,161
DeMalRdt001,202506,OuChandrHC1,116
DeMalMic001,202506,OuChandrHC1,23
DeMalPos001,202506,OuChandrHC1,26
DeMalPf0001,202506,OuChandrHC1,19
DeMalPv0001,202506,OuChandrHC1,7
DeMalMix001,202506,OuChandrHC1,0
DeMalSev001,202506,OuChandrHC1,1
DeMalDth001,202506,OuChandrHC1,0
DeMalTrt001,202506,OuChandrHC1,25
DeMalLln001,202506,OuChandrHC1,61
DeMalStk001,202506,OuChandrHC1,2
DeMalExp001,202506,OuChandrHC1,1
DeMalRec001,202506,OuChandrHC1,1
DeMalInd001,202506,OuChandrHC1,24
DeMalImp001,202506,OuChandrHC1,2
DePopEst001,202506,OuChandrHC1,27628
DeMalSus001,202507,OuChandrHC1,187
DeMalRdt001,202507,OuChandrHC1,119
DeMalMic001,202507,OuChandrHC1,45
DeMalPos001,202507,OuChandrHC1,23
DeMalPf0001,202507,OuChandrHC1,17
DeMalPv0001,202507,OuChandrHC1,6
DeMalMix001,202507,OuChandrHC1,0
DeMalSev001,202507,OuChandrHC1,1
DeMalDth001,202507,OuChandrHC1,0
DeMalTrt001,202507,OuChandrHC1,23
DeMalLln001,202507,OuChandrHC1,26
DeMalStk001,202507,OuChandrHC1,0
DeMalExp001,202507,OuChandrHC1,1
DeMalRec001,202507,OuChandrHC1,1
DeMalInd001,202507,OuChandrHC1,22
DeMalImp001,202507,OuChandrHC1,1
DePopEst001,202507,OuChandrHC1,27628
DeMalSus001,202508,OuChandrHC1,98
DeMalRdt001,202508,OuChandrHC1,64
DeMalMic001,202508,OuChandrHC1,29
DeMalPos001,202508,OuChandrHC1,15
DeMalPf0001,202508,OuChandrHC1,11
DeMalPv0001,202508,OuChandrHC1,4
DeMalMix001,202508,OuChandrHC1,0
DeMalSev001,202508,OuChandrHC1,1
DeMalDth001,202508,OuChandrHC1,0
DeMalTrt001,202508,OuChandrHC1,15
DeMalLln001,202508,OuChandrHC1,26
DeMalStk001,202508,OuChandrHC1,2
DeMalExp001,202508,OuChandrHC1,1
DeMalRec001,202508,OuChandrHC1,1
DeMalInd001,202508,OuChandrHC1,13
DeMalImp001,202508,OuChandrHC1,2
DePopEst001,202508,OuChandrHC1,27628
DeMalSus001,202509,OuChandrHC1,124
DeMalRdt001,202509,OuChandrHC1,98
DeMalMic001,202509,OuChandrHC1,19
DeMalPos001,202509,OuChandrHC1,17
DeMalPf0001,202509,OuChandrHC1,14
DeMalPv0001,202509,OuChandrHC1,3
DeMalMix001,202509,OuChandrHC1,0
DeMalSev001,202509,OuChandrHC1,1
DeMalDth001,202509,OuChandrHC1,0
DeMalTrt001,202509,OuChandrHC1,17
DeMalLln001,202509,OuChandrHC1,13
DeMalStk001,202509,OuChandrHC1,3
DeMalExp001,202509,OuChandrHC1,1
DeMalRec001,202509,OuChandrHC1,1
DeMalInd001,202509,OuChandrHC1,15
DeMalImp001,202509,OuChandrHC1,2
DePopEst001,202509,OuChandrHC1,27628
DeMalSus001,202510,OuChandrHC1,118
DeMalRdt001,202510,OuChandrHC1,68
DeMalMic001,202510,OuChandrHC1,25
DeMalPos001,202510,OuChandrHC1,15
DeMalPf0001,202510,OuChandrHC1,11
DeMalPv0001,202510,OuChandrHC1,4
DeMalMix001,202510,OuChandrHC1,0
DeMalSev001,202510,OuChandrHC1,1
DeMalDth001,202510,OuChandrHC1,0
DeMalTrt001,202510,OuChandrHC1,14
DeMalLln001,202510,OuChandrHC1,29
DeMalStk001,202510,OuChandrHC1,0
DeMalExp001,202510,OuChandrHC1,1
DeMalRec001,202510,OuChandrHC1,1
DeMalInd001,202510,OuChandrHC1,13
DeMalImp001,202510,OuChandrHC1,2
DePopEst001,202510,OuChandrHC1,27628
DeMalSus001,202511,OuChandrHC1,77
DeMalRdt001,202511,OuChandrHC1,43
DeMalMic001,202511,OuChandrHC1,16
DeMalPos001,202511,OuChandrHC1,9
DeMalPf0001,202511,OuChandrHC1,8
DeMalPv0001,202511,OuChandrHC1,1
DeMalMix001,202511,OuChandrHC1,0
DeMalSev001,202511,OuChandrHC1,0
DeMalDth001,202511,OuChandrHC1,0
DeMalTrt001,202511,OuChandrHC1,9
DeMalLln001,202511,OuChandrHC1,3
DeMalStk001,202511,OuChandrHC1,0
DeMalExp001,202511,OuChandrHC1,1
DeMalRec001,202511,OuChandrHC1,1
DeMalInd001,202511,OuChandrHC1,8
DeMalImp001,202511,OuChandrHC1,1
DePopEst001,202511,OuChandrHC1,27628
DeMalSus001,202512,OuChandrHC1,57
DeMalRdt001,202512,OuChandrHC1,42
DeMalMic001,202512,OuChandrHC1,6
DeMalPos001,202512,OuChandrHC1,7
DeMalPf0001,202512,OuChandrHC1,6
DeMalPv0001,202512,OuChandrHC1,1
DeMalMix001,202512,OuChandrHC1,0
DeMalSev001,202512,OuChandrHC1,0
DeMalDth001,202512,OuChandrHC1,0
DeMalTrt001,202512,OuChandrHC1,7
DeMalLln001,202512,OuChandrHC1,14
DeMalStk001,202512,OuChandrHC1,1
DeMalExp001,202512,OuChandrHC1,1
DeMalRec001,202512,OuChandrHC1,1
DeMalInd001,202512,OuChandrHC1,6
DeMalImp001,202512,OuChandrHC1,1
DePopEst001,202512,OuChandrHC1,27628
DeMalSus001,202401,OuBaghaiHC1,32
DeMalRdt001,202401,OuBaghaiHC1,20
DeMalMic001,202401,OuBaghaiHC1,8
DeMalPos001,202401,OuBaghaiHC1,6
DeMalPf0001,202401,OuBaghaiHC1,5
DeMalPv0001,202401,OuBaghaiHC1,1
DeMalMix001,202401,OuBaghaiHC1,0
DeMalSev001,202401,OuBaghaiHC1,0
DeMalDth001,202401,OuBaghaiHC1,0
DeMalTrt001,202401,OuBaghaiHC1,6
DeMalLln001,202401,OuBaghaiHC1,21
DeMalStk001,202401,OuBaghaiHC1,0
DeMalExp001,202401,OuBaghaiHC1,1
DeMalRec001,202401,OuBaghaiHC1,1
DeMalInd001,202401,OuBaghaiHC1,6
DeMalImp001,202401,OuBaghaiHC1,0
DePopEst001,202401,OuBaghaiHC1,52500
DeMalSus001,202402,OuBaghaiHC1,39
DeMalRdt001,202402,OuBaghaiHC1,26
DeMalMic001,202402,OuBaghaiHC1,8
DeMalPos001,202402,OuBaghaiHC1,7
DeMalPf0001,202402,OuBaghaiHC1,6
DeMalPv0001,202402,OuBaghaiHC1,1
DeMalMix001,202402,OuBaghaiHC1,0
DeMalSev001,202402,OuBaghaiHC1,0
DeMalDth001,202402,OuBaghaiHC1,0
DeMalTrt001,202402,OuBaghaiHC1,7
DeMalLln001,202402,OuBaghaiHC1,21
DeMalStk001,202402,OuBaghaiHC1,0
DeMalExp001,202402,OuBaghaiHC1,1
DeMalRec001,202402,OuBaghaiHC1,1
DeMalInd001,202402,OuBaghaiHC1,6
DeMalImp001,202402,OuBaghaiHC1,1
DePopEst001,202402,OuBaghaiHC1,52500
DeMalSus001,202403,OuBaghaiHC1,99
DeMalRdt001,202403,OuBaghaiHC1,58
DeMalMic001,202403,OuBaghaiHC1,19
DeMalPos001,202403,OuBaghaiHC1,13
DeMalPf0001,202403,OuBaghaiHC1,10
DeMalPv0001,202403,OuBaghaiHC1,3
DeMalMix001,202403,OuBaghaiHC1,0
DeMalSev001,202403,OuBaghaiHC1,1
DeMalDth001,202403,OuBaghaiHC1,0
DeMalTrt001,202403,OuBaghaiHC1,13
DeMalLln001,202403,OuBaghaiHC1,33
DeMalStk001,202403,OuBaghaiHC1,3
DeMalExp001,202403,OuBaghaiHC1,1
DeMalRec001,202403,OuBaghaiHC1,1
DeMalInd001,202403,OuBaghaiHC1,12
DeMalImp001,202403,OuBaghaiHC1,1
DePopEst001,202403,OuBaghaiHC1,52500
DeMalSus001,202404,OuBaghaiHC1,96
DeMalRdt001,202404,OuBaghaiHC1,66
DeMalMic001,202404,OuBaghaiHC1,12
DeMalPos001,202404,OuBaghaiHC1,15
DeMalPf0001,202404,OuBaghaiHC1,11
DeMalPv0001,202404,OuBaghaiHC1,3
DeMalMix001,202404,OuBaghaiHC1,1
DeMalSev001,202404,OuBaghaiHC1,1
DeMalDth001,202404,OuBaghaiHC1,0
DeMalTrt001,202404,OuBaghaiHC1,15
DeMalLln001,202404,OuBaghaiHC1,123
DeMalStk001,202404,OuBaghaiHC1,1
DeMalExp001,202404,OuBaghaiHC1,1
DeMalRec001,202404,OuBaghaiHC1,1
DeMalInd001,202404,OuBaghaiHC1,13
DeMalImp001,202404,OuBaghaiHC1,2
DePopEst001,202404,OuBaghaiHC1,52500
DeMalSus001,202405,OuBaghaiHC1,232
DeMalRdt001,202405,OuBaghaiHC1,148
DeMalMic001,202405,OuBaghaiHC1,54
DeMalPos001,202405,OuBaghaiHC1,34
DeMalPf0001,202405,OuBaghaiHC1,30
DeMalPv0001,202405,OuBaghaiHC1,4
DeMalMix001,202405,OuBaghaiHC1,0
DeMalSev001,202405,OuBaghaiHC1,2
DeMalDth001,202405,OuBaghaiHC1,0
DeMalTrt001,202405,OuBaghaiHC1,34
DeMalLln001,202405,OuBaghaiHC1,163
DeMalStk001,202405,OuBaghaiHC1,1
DeMalExp001,202405,OuBaghaiHC1,1
DeMalRec001,202405,OuBaghaiHC1,1
DeMalInd001,202405,OuBaghaiHC1,29
DeMalImp001,202405,OuBaghaiHC1,5
DePopEst001,202405,OuBaghaiHC1,52500
DeMalSus001,202406,OuBaghaiHC1,196
DeMalRdt001,202406,OuBaghaiHC1,133
DeMalMic001,202406,OuBaghaiHC1,49
DeMalPos001,202406,OuBaghaiHC1,36
DeMalPf0001,202406,OuBaghaiHC1,29
DeMalPv0001,202406,OuBaghaiHC1,7
DeMalMix001,202406,OuBaghaiHC1,0
DeMalSev001,202406,OuBaghaiHC1,2
DeMalDth001,202406,OuBaghaiHC1,0
DeMalTrt001,202406,OuBaghaiHC1,36
DeMalLln001,202406,OuBaghaiHC1,5
DeMalStk001,202406,OuBaghaiHC1,0
DeMalExp001,202406,OuBaghaiHC1,1
DeMalRec001,202406,OuBaghaiHC1,1
DeMalInd001,202406,OuBaghaiHC1,32
DeMalImp001,202406,OuBaghaiHC1,4
DePopEst001,202406,OuBaghaiHC1,52500
DeMalSus001,202407,OuBaghaiHC1,184
DeMalRdt001,202407,OuBaghaiHC1,102
DeMalMic001,202407,OuBaghaiHC1,46
DeMalPos001,202407,OuBaghaiHC1,31
DeMalPf0001,202407,OuBaghaiHC1,23
DeMalPv0001,202407,OuBaghaiHC1,8
DeMalMix001,202407,OuBaghaiHC1,0
DeMalSev001,202407,OuBaghaiHC1,1
DeMalDth001,202407,OuBaghaiHC1,0
DeMalTrt001,202407,OuBaghaiHC1,31
DeMalLln001,202407,OuBaghaiHC1,31
DeMalStk001,202407,OuBaghaiHC1,0
DeMalExp001,202407,OuBaghaiHC1,1
DeMalRec001,202407,OuBaghaiHC1,1
DeMalInd001,202407,OuBaghaiHC1,29
DeMalImp001,202407,OuBaghaiHC1,2
DePopEst001,202407,OuBaghaiHC1,52500
DeMalSus001,202408,OuBaghaiHC1,211
DeMalRdt001,202408,OuBaghaiHC1,116
DeMalMic001,202408,OuBaghaiHC1,45
DeMalPos001,202408,OuBaghaiHC1,33
DeMalPf0001,202408,OuBaghaiHC1,24
DeMalPv0001,202408,OuBaghaiHC1,9
DeMalMix001,202408,OuBaghaiHC1,0
DeMalSev001,202408,OuBaghaiHC1,3
DeMalDth001,202408,OuBaghaiHC1,0
DeMalTrt001,202408,OuBaghaiHC1,33
DeMalLln001,202408,OuBaghaiHC1,27
DeMalStk001,202408,OuBaghaiHC1,3
DeMalExp001,202408,OuBaghaiHC1,1
DeMalRec001,202408,OuBaghaiHC1,1
DeMalInd001,202408,OuBaghaiHC1,29
DeMalImp001,202408,OuBaghaiHC1,4
DePopEst001,202408,OuBaghaiHC1,52500
DeMalSus001,202409,OuBaghaiHC1,187
DeMalRdt001,202409,OuBaghaiHC1,100
DeMalMic001,202409,OuBaghaiHC1,42
DeMalPos001,202409,OuBaghaiHC1,27
DeMalPf0001,202409,OuBaghaiHC1,21
DeMalPv0001,202409,OuBaghaiHC1,6
DeMalMix001,202409,OuBaghaiHC1,0
DeMalSev001,202409,OuBaghaiHC1,2
DeMalDth001,202409,OuBaghaiHC1,0
DeMalTrt001,202409,OuBaghaiHC1,27
DeMalLln001,202409,OuBaghaiHC1,5
DeMalStk001,202409,OuBaghaiHC1,0
DeMalExp001,202409,OuBaghaiHC1,1
DeMalRec001,202409,OuBaghaiHC1,1
DeMalInd001,202409,OuBaghaiHC1,25
DeMalImp001,202409,OuBaghaiHC1,2
DePopEst001,202409,OuBaghaiHC1,52500
DeMalSus001,202410,OuBaghaiHC1,182
DeMalRdt001,202410,OuBaghaiHC1,125
DeMalMic001,202410,OuBaghaiHC1,21
DeMalPos001,202410,OuBaghaiHC1,25
DeMalPf0001,202410,OuBaghaiHC1,21
DeMalPv0001,202410,OuBaghaiHC1,4
DeMalMix001,202410,OuBaghaiHC1,0
DeMalSev001,202410,OuBaghaiHC1,1
DeMalDth001,202410,OuBaghaiHC1,0
DeMalTrt001,202410,OuBaghaiHC1,24
DeMalLln001,202410,OuBaghaiHC1,20
DeMalStk001,202410,OuBaghaiHC1,0
DeMalExp001,202410,OuBaghaiHC1,1
DeMalRec001,202410,OuBaghaiHC1,1
DeMalInd001,202410,OuBaghaiHC1,24
DeMalImp001,202410,OuBaghaiHC1,1
DePopEst001,202410,OuBaghaiHC1,52500
DeMalSus001,202411,OuBaghaiHC1,90
DeMalRdt001,202411,OuBaghaiHC1,69
DeMalMic001,202411,OuBaghaiHC1,15
DeMalPos001,202411,OuBaghaiHC1,17
DeMalPf0001,202411,OuBaghaiHC1,13
DeMalPv0001,202411,OuBaghaiHC1,4
DeMalMix001,202411,OuBaghaiHC1,0
DeMalSev001,202411,OuBaghaiHC1,1
DeMalDth001,202411,OuBaghaiHC1,0
DeMalTrt001,202411,OuBaghaiHC1,16
DeMalLln001,202411,OuBaghaiHC1,8
DeMalStk001,202411,OuBaghaiHC1,2
DeMalExp001,202411,OuBaghaiHC1,1
DeMalRec001,202411,OuBaghaiHC1,1
DeMalInd001,202411,OuBaghaiHC1,15
DeMalImp001,202411,OuBaghaiHC1,2
DePopEst001,202411,OuBaghaiHC1,52500
DeMalSus001,202412,OuBaghaiHC1,41
DeMalRdt001,202412,OuBaghaiHC1,27
DeMalMic001,202412,OuBaghaiHC1,5
DeMalPos001,202412,OuBaghaiHC1,7
DeMalPf0001,202412,OuBaghaiHC1,5
DeMalPv0001,202412,OuBaghaiHC1,2
DeMalMix001,202412,OuBaghaiHC1,0
DeMalSev001,202412,OuBaghaiHC1,0
DeMalDth001,202412,OuBaghaiHC1,0
DeMalTrt001,202412,OuBaghaiHC1,6
DeMalLln001,202412,OuBaghaiHC1,33
DeMalStk001,202412,OuBaghaiHC1,0
DeMalExp001,202412,OuBaghaiHC1,1
DeMalRec001,202412,OuBaghaiHC1,1
DeMalInd001,202412,OuBaghaiHC1,6
DeMalImp001,202412,OuBaghaiHC1,1
DePopEst001,202412,OuBaghaiHC1,52500
DeMalSus001,202501,OuBaghaiHC1,45
DeMalRdt001,202501,OuBaghaiHC1,37
DeMalMic001,202501,OuBaghaiHC1,5
DeMalPos001,202501,OuBaghaiHC1,8
DeMalPf0001,202501,OuBaghaiHC1,7
DeMalPv0001,202501,OuBaghaiHC1,1
DeMalMix001,202501,OuBaghaiHC1,0
DeMalSev001,202501,OuBaghaiHC1,0
DeMalDth001,202501,OuBaghaiHC1,0
DeMalTrt001,202501,OuBaghaiHC1,8
DeMalLln001,202501,OuBaghaiHC1,0
DeMalStk001,202501,OuBaghaiHC1,0
DeMalExp001,202501,OuBaghaiHC1,1
DeMalRec001,202501,OuBaghaiHC1,1
DeMalInd001,202501,OuBaghaiHC1,7
DeMalImp001,202501,OuBaghaiHC1,1
DePopEst001,202501,OuBaghaiHC1,53130
DeMalSus001,202502,OuBaghaiHC1,49
DeMalRdt001,202502,OuBaghaiHC1,37
DeMalMic001,202502,OuBaghaiHC1,8
DeMalPos001,202502,OuBaghaiHC1,9
DeMalPf0001,202502,OuBaghaiHC1,7
DeMalPv0001,202502,OuBaghaiHC1,2
DeMalMix001,202502,OuBaghaiHC1,0
DeMalSev001,202502,OuBaghaiHC1,0
DeMalDth001,202502,OuBaghaiHC1,0
DeMalTrt001,202502,OuBaghaiHC1,9
DeMalLln001,202502,OuBaghaiHC1,31
DeMalStk001,202502,OuBaghaiHC1,0
DeMalExp001,202502,OuBaghaiHC1,1
DeMalRec001,202502,OuBaghaiHC1,1
DeMalInd001,202502,OuBaghaiHC1,8
DeMalImp001,202502,OuBaghaiHC1,1
DePopEst001,202502,OuBaghaiHC1,53130
DeMalSus001,202503,OuBaghaiHC1,75
DeMalRdt001,202503,OuBaghaiHC1,46
DeMalMic001,202503,OuBaghaiHC1,21
DeMalPos001,202503,OuBaghaiHC1,13
DeMalPf0001,202503,OuBaghaiHC1,10
DeMalPv0001,202503,OuBaghaiHC1,2
DeMalMix001,202503,OuBaghaiHC1,1
DeMalSev001,202503,OuBaghaiHC1,1
DeMalDth001,202503,OuBaghaiHC1,0
DeMalTrt001,202503,OuBaghaiHC1,13
DeMalLln001,202503,OuBaghaiHC1,27
DeMalStk001,202503,OuBaghaiHC1,1
DeMalExp001,202503,OuBaghaiHC1,1
DeMalRec001,202503,OuBaghaiHC1,1
DeMalInd001,202503,OuBaghaiHC1,11
DeMalImp001,202503,OuBaghaiHC1,2
DePopEst001,202503,OuBaghaiHC1,53130
DeMalSus001,202504,OuBaghaiHC1,175
DeMalRdt001,202504,OuBaghaiHC1,121
DeMalMic001,202504,OuBaghaiHC1,18
DeMalPos001,202504,OuBaghaiHC1,28
DeMalPf0001,202504,OuBaghaiHC1,22
DeMalPv0001,202504,OuBaghaiHC1,6
DeMalMix001,202504,OuBaghaiHC1,0
DeMalSev001,202504,OuBaghaiHC1,2
DeMalDth001,202504,OuBaghaiHC1,0
DeMalTrt001,202504,OuBaghaiHC1,28
DeMalLln001,202504,OuBaghaiHC1,72
DeMalStk001,202504,OuBaghaiHC1,0
DeMalExp001,202504,OuBaghaiHC1,1
DeMalRec001,202504,OuBaghaiHC1,1
DeMalInd001,202504,OuBaghaiHC1,25
DeMalImp001,202504,OuBaghaiHC1,3
DePopEst001,202504,OuBaghaiHC1,53130
DeMalSus001,202505,OuBaghaiHC1,171
DeMalRdt001,202505,OuBaghaiHC1,93
DeMalMic001,202505,OuBaghaiHC1,44
DeMalPos001,202505,OuBaghaiHC1,31
DeMalPf0001,202505,OuBaghaiHC1,26
DeMalPv0001,202505,OuBaghaiHC1,5
DeMalMix001,202505,OuBaghaiHC1,0
DeMalSev001,202505,OuBaghaiHC1,1
DeMalDth001,202505,OuBaghaiHC1,0
DeMalTrt001,202505,OuBaghaiHC1,31
DeMalLln001,202505,OuBaghaiHC1,101
DeMalStk001,202505,OuBaghaiHC1,0
DeMalExp001,202505,OuBaghaiHC1,1
DeMalRec001,202505,OuBaghaiHC1,1
DeMalInd001,202505,OuBaghaiHC1,29
DeMalImp001,202505,OuBaghaiHC1,2
DePopEst001,202505,OuBaghaiHC1,53130
DeMalSus001,202506,OuBaghaiHC1,270
DeMalRdt001,202506,OuBaghaiHC1,155
DeMalMic001,202506,OuBaghaiHC1,53
DeMalPos001,202506,OuBaghaiHC1,39
DeMalPf0001,202506,OuBaghaiHC1,30
DeMalPv0001,202506,OuBaghaiHC1,9
DeMalMix001,202506,OuBaghaiHC1,0
DeMalSev001,202506,OuBaghaiHC1,2
DeMalDth001,202506,OuBaghaiHC1,0
DeMalTrt001,202506,OuBaghaiHC1,39
DeMalLln001,202506,OuBaghaiHC1,38
DeMalStk001,202506,OuBaghaiHC1,0
DeMalExp001,202506,OuBaghaiHC1,1
DeMalRec001,202506,OuBaghaiHC1,1
DeMalInd001,202506,OuBaghaiHC1,36
DeMalImp001,202506,OuBaghaiHC1,3
DePopEst001,202506,OuBaghaiHC1,53130
DeMalSus001,202507,OuBaghaiHC1,725
DeMalRdt001,202507,OuBaghaiHC1,451
DeMalMic001,202507,OuBaghaiHC1,133
DeMalPos001,202507,OuBaghaiHC1,108
DeMalPf0001,202507,OuBaghaiHC1,94
DeMalPv0001,202507,OuBaghaiHC1,14
DeMalMix001,202507,OuBaghaiHC1,0
DeMalSev001,202507,OuBaghaiHC1,3
DeMalDth001,202507,OuBaghaiHC1,0
DeMalTrt001,202507,OuBaghaiHC1,108
DeMalLln001,202507,OuBaghaiHC1,30
DeMalStk001,202507,OuBaghaiHC1,1
DeMalExp001,202507,OuBaghaiHC1,1
DeMalRec001,202507,OuBaghaiHC1,1
DeMalInd001,202507,OuBaghaiHC1,101
DeMalImp001,202507,OuBaghaiHC1,7
DePopEst001,202507,OuBaghaiHC1,53130
DeMalSus001,202508,OuBaghaiHC1,364
DeMalRdt001,202508,OuBaghaiHC1,229
DeMalMic001,202508,OuBaghaiHC1,62
DeMalPos001,202508,OuBaghaiHC1,52
DeMalPf0001,202508,OuBaghaiHC1,43
DeMalPv0001,202508,OuBaghaiHC1,9
DeMalMix001,202508,OuBaghaiHC1,0
DeMalSev001,202508,OuBaghaiHC1,4
DeMalDth001,202508,OuBaghaiHC1,0
DeMalTrt001,202508,OuBaghaiHC1,52
DeMalLln001,202508,OuBaghaiHC1,24
DeMalStk001,202508,OuBaghaiHC1,0
DeMalExp001,202508,OuBaghaiHC1,1
DeMalRec001,202508,OuBaghaiHC1,1
DeMalInd001,202508,OuBaghaiHC1,46
DeMalImp001,202508,OuBaghaiHC1,6
DePopEst001,202508,OuBaghaiHC1,53130
DeMalSus001,202509,OuBaghaiHC1,172
DeMalRdt001,202509,OuBaghaiHC1,109
DeMalMic001,202509,OuBaghaiHC1,44
DeMalPos001,202509,OuBaghaiHC1,33
DeMalPf0001,202509,OuBaghaiHC1,27
DeMalPv0001,202509,OuBaghaiHC1,6
DeMalMix001,202509,OuBaghaiHC1,0
DeMalSev001,202509,OuBaghaiHC1,1
DeMalDth001,202509,OuBaghaiHC1,0
DeMalTrt001,202509,OuBaghaiHC1,32
DeMalLln001,202509,OuBaghaiHC1,22
DeMalStk001,202509,OuBaghaiHC1,0
DeMalExp001,202509,OuBaghaiHC1,1
DeMalRec001,202509,OuBaghaiHC1,1
DeMalInd001,202509,OuBaghaiHC1,30
DeMalImp001,202509,OuBaghaiHC1,3
DePopEst001,202509,OuBaghaiHC1,53130
DeMalSus001,202510,OuBaghaiHC1,111
DeMalRdt001,202510,OuBaghaiHC1,65
DeMalMic001,202510,OuBaghaiHC1,21
DeMalPos001,202510,OuBaghaiHC1,17
DeMalPf0001,202510,OuBaghaiHC1,13
DeMalPv0001,202510,OuBaghaiHC1,4
DeMalMix001,202510,OuBaghaiHC1,0
DeMalSev001,202510,OuBaghaiHC1,1
DeMalDth001,202510,OuBaghaiHC1,0
DeMalTrt001,202510,OuBaghaiHC1,17
DeMalLln001,202510,OuBaghaiHC1,26
DeMalStk001,202510,OuBaghaiHC1,0
DeMalExp001,202510,OuBaghaiHC1,1
DeMalRec001,202510,OuBaghaiHC1,1
DeMalInd001,202510,OuBaghaiHC1,15
DeMalImp001,202510,OuBaghaiHC1,2
DePopEst001,202510,OuBaghaiHC1,53130
DeMalSus001,202511,OuBaghaiHC1,76
DeMalRdt001,202511,OuBaghaiHC1,48
DeMalMic001,202511,OuBaghaiHC1,10
DeMalPos001,202511,OuBaghaiHC1,11
DeMalPf0001,202511,OuBaghaiHC1,9
DeMalPv0001,202511,OuBaghaiHC1,2
